seqname	type	start	end	strand	feature_id
Chr4	gene	13511839	13513406	+	AT4G26890
Chr4	gene	13515478	13519855	+	AT4G26900
Chr4	gene	13519811	13523225	-	AT4G26910
Chr4	gene	13525031	13527172	+	AT4G26920
Chr4	gene	13527770	13529172	+	AT4G26930
Chr4	gene	13529425	13532699	-	AT4G26940
Chr4	gene	13533477	13534359	-	AT4G26950
Chr4	gene	13538743	13539653	-	AT4G26960
Chr4	gene	13539617	13542397	+	AT4G26965
Chr4	gene	13542918	13548629	+	AT4G26970
Chr4	gene	13548546	13550722	-	AT4G26980
Chr4	gene	13550906	13554386	-	AT4G26990
Chr4	gene	13554604	13557854	-	AT4G27000
Chr4	gene	13557974	13568296	+	AT4G27010
Chr4	gene	13568432	13571474	-	AT4G27020
Chr4	gene	13571921	13573070	+	AT4G27030
Chr4	gene	13572885	13575538	-	AT4G27040
Chr4	gene	13575800	13578051	-	AT4G27050
Chr4	gene	13581401	13585155	-	AT4G27060
Chr4	gene	13586340	13588821	+	AT4G27070
Chr4	gene	13589072	13593585	+	AT4G27080
Chr4	gene	13593905	13595252	-	AT4G27090
Chr4	gene	13595561	13598915	+	AT4G27100
Chr4	gene	13599126	13601552	-	AT4G27110
Chr4	gene	13601970	13604427	-	AT4G27120
Chr4	gene	13604558	13606448	-	AT4G27130
Chr4	gene	13607329	13608031	+	AT4G27140
Chr4	gene	13609341	13610075	+	AT4G27150
Chr4	gene	13611796	13612563	+	AT4G27160
Chr4	gene	13613596	13614283	+	AT4G27170
Chr4	gene	13614856	13619156	-	AT4G27180
Chr4	gene	13620977	13623934	-	AT4G27190
Chr4	gene	13633953	13636712	-	AT4G27220
Chr4	gene	13637288	13638449	-	AT4G27230
Chr4	gene	13639963	13641792	+	AT4G27240
Chr4	gene	13642676	13644479	-	AT4G27250
Chr4	gene	13653609	13656204	+	AT4G27260
Chr4	gene	13661331	13663294	-	AT4G27270
Chr4	gene	13663576	13664240	-	AT4G27280
Chr4	gene	13666281	13669202	+	AT4G27290
Chr4	gene	13669308	13672348	-	AT4G27300
Chr4	gene	13675638	13676910	+	AT4G27310
Chr4	gene	13678464	13680924	-	AT4G27320
Chr4	gene	13682078	13683538	-	AT4G27330
Chr4	gene	13687196	13690469	-	AT4G27340
Chr4	gene	13690821	13692796	-	AT4G27350
Chr4	gene	13693957	13694658	+	AT4G27360
Chr4	gene	13694881	13700780	-	AT4G27370
Chr4	gene	13701244	13703165	+	AT4G27380
Chr4	gene	13703139	13704693	-	AT4G27390
Chr4	gene	13704782	13704854	+	AT4G27395
Chr4	gene	13705341	13706668	+	AT4G27400
Chr4	gene	13707240	13709149	-	AT4G27410
Chr4	gene	13710548	13711050	+	AT4G27415
Chr4	gene	13712199	13714797	-	AT4G27420
Chr4	gene	13718679	13723324	+	AT4G27430
Chr4	gene	13723794	13725137	+	AT4G27435
Chr4	gene	13725546	13727353	+	AT4G27440
Chr4	gene	13727484	13728886	-	AT4G27450
Chr4	gene	13732910	13734304	+	AT4G27460
Chr4	gene	13734999	13736518	+	AT4G27470
Chr4	gene	13736835	13738975	-	AT4G27480
Chr4	gene	13739806	13741803	+	AT4G27490
Chr4	gene	13743110	13746211	+	AT4G27500
Chr4	gene	13746176	13749031	-	AT4G27510
Chr4	gene	13750440	13751905	-	AT4G27520
Chr4	gene	13752633	13753257	+	AT4G27530
Chr4	gene	13753210	13754745	-	AT4G27540
Chr4	gene	13755649	13759740	+	AT4G27550
Chr4	gene	13759841	13761559	-	AT4G27560
Chr4	gene	13763464	13765064	-	AT4G27570
Chr4	gene	13765661	13766597	-	AT4G27580
Chr4	gene	13766763	13769961	-	AT4G27585
Chr4	gene	13771185	13772594	+	AT4G27590
Chr4	gene	13772819	13777290	-	AT4G27595
Chr4	gene	13782515	13785112	-	AT4G27600
Chr4	gene	13785432	13788433	-	AT4G27610
Chr4	gene	13788821	13790983	-	AT4G27620
Chr4	gene	13791642	13797147	-	AT4G27630
Chr4	gene	13797658	13803063	-	AT4G27640
Chr4	gene	13803297	13807935	-	AT4G27650
Chr4	gene	13809833	13810356	+	AT4G27652
Chr4	gene	13811645	13812126	+	AT4G27654
Chr4	gene	13813044	13813516	+	AT4G27657
Chr4	gene	13817095	13818136	-	AT4G27660
Chr4	gene	13818870	13819971	-	AT4G27670
Chr4	gene	13821106	13823342	+	AT4G27680
Chr4	gene	13823588	13826395	+	AT4G27690
Chr4	gene	13826374	13827823	-	AT4G27700
Chr4	gene	13828432	13830596	+	AT4G27710
Chr4	gene	13831038	13833814	+	AT4G27720
Chr4	gene	13833807	13836578	-	AT4G27730
Chr4	gene	13839075	13839763	+	AT4G27740
Chr4	gene	13840015	13841489	+	AT4G27745
Chr4	gene	13841688	13843633	+	AT4G27750
Chr4	gene	13844065	13846746	+	AT4G27760
Chr4	gene	13846971	13847161	+	AT4G27765
Chr4	gene	13847549	13849887	+	AT4G27780
Chr4	gene	13850046	13851533	+	AT4G27790
Chr4	gene	13851862	13854191	-	AT4G27800
Chr4	gene	13854493	13855718	-	AT4G27810
Chr4	gene	13857749	13860571	-	AT4G27820
Chr4	gene	13861718	13864500	-	AT4G27830
Chr4	gene	13865045	13866287	-	AT4G27840
Chr4	gene	13870382	13873509	+	AT4G27850
Chr4	gene	13872079	13873907	-	AT4G27852
Chr4	gene	13873708	13876528	+	AT4G27860
Chr4	gene	13878923	13882882	+	AT4G27870
Chr4	gene	13882917	13882988	-	AT4G27875
Chr4	gene	13883223	13885052	+	AT4G27880
Chr4	gene	13885191	13885263	-	AT4G27885
Chr4	gene	13886033	13888276	+	AT4G27890
Chr4	gene	13890644	13893073	+	AT4G27900
Chr4	gene	13894694	13900474	+	AT4G27910
Chr4	gene	13901220	13901970	+	AT4G27920
Chr4	gene	13902635	13902978	-	AT4G27930
Chr4	gene	13904474	13907245	+	AT4G27940
Chr4	gene	13909569	13910859	-	AT4G27950
Chr4	gene	13915820	13917420	-	AT4G27960
Chr4	gene	13918290	13920132	-	AT4G27970
Chr4	gene	13921677	13923570	+	AT4G27980
Chr4	gene	13923773	13924692	-	AT4G27990
Chr4	gene	13925456	13929280	+	AT4G28000
Chr4	gene	13929655	13930191	-	AT4G28005
Chr4	gene	13930359	13933270	+	AT4G28010
Chr4	gene	13933232	13935315	-	AT4G28020
Chr4	gene	13935604	13937508	-	AT4G28025
Chr4	gene	13937676	13939144	-	AT4G28030
Chr4	gene	13940346	13942436	+	AT4G28040
Chr4	gene	13942257	13943732	-	AT4G28050
Chr4	gene	13943872	13945773	-	AT4G28060
Chr4	gene	13945738	13945842	+	AT4G28068
Chr4	gene	13945892	13948627	+	AT4G28070
Chr4	gene	13948603	13957840	-	AT4G28080
Chr4	gene	13959970	13960574	+	AT4G28085
Chr4	gene	13961244	13961560	-	AT4G28088
Chr4	gene	13961888	13964229	-	AT4G28090
Chr4	gene	13965108	13966860	-	AT4G28100
Chr4	gene	13968029	13969384	-	AT4G28110
Chr4	gene	13971552	13974323	+	AT4G28130
Chr4	gene	13974691	13975908	-	AT4G28140
Chr4	gene	13977303	13979006	-	AT4G28150
Chr4	gene	13980316	13981001	+	AT4G28160
Chr4	gene	13980327	13980820	-	AT4G28162
Chr4	gene	13981635	13982837	+	AT4G28170
Chr4	gene	13982796	13983717	-	AT4G28180
Chr4	gene	13983911	13984021	-	AT4G28181
Chr4	gene	13985178	13987442	+	AT4G28190
Chr4	gene	13987602	13990450	-	AT4G28200
Chr4	gene	13990617	13992078	+	AT4G28210
Chr4	gene	13992997	13995831	+	AT4G28220
Chr4	gene	13995779	13997307	-	AT4G28230
Chr4	gene	13997292	13998347	-	AT4G28240
Chr4	gene	14000038	14002069	-	AT4G28250
Chr4	gene	14004485	14006970	+	AT4G28260
Chr4	gene	14007539	14009019	-	AT4G28270
Chr4	gene	14010685	14011558	+	AT4G28280
Chr4	gene	14011844	14012583	-	AT4G28290
Chr4	gene	14014653	14017068	+	AT4G28300
Chr4	gene	14017408	14018208	+	AT4G28310
Chr4	gene	14018183	14020251	-	AT4G28320
Chr4	gene	14022387	14022987	-	AT4G28330
Chr4	gene	14024534	14025655	-	AT4G28340
Chr4	gene	14026577	14028622	+	AT4G28350
Chr4	gene	14029009	14031040	-	AT4G28360
Chr4	gene	14032490	14032561	+	AT4G28362
Chr4	gene	14032845	14033840	-	AT4G28365
Chr4	gene	14034654	14041322	+	AT4G28370
Chr4	gene	14039756	14040931	-	AT4G28380
Chr4	gene	14041288	14043278	-	AT4G28390
Chr4	gene	14043940	14044902	+	AT4G28395
Chr4	gene	14045924	14046689	+	AT4G28397
Chr4	gene	14048292	14050335	+	AT4G28400
Chr4	gene	14050134	14050801	-	AT4G28405
Chr4	gene	14052242	14055012	+	AT4G28410
Chr4	gene	14055661	14057592	+	AT4G28420
Chr4	gene	14057792	14059864	+	AT4G28430
Chr4	gene	14059988	14061386	+	AT4G28440
Chr4	gene	14061459	14064708	-	AT4G28450
Chr4	gene	14065997	14066543	+	AT4G28460
Chr4	gene	14066875	14072545	-	AT4G28470
Chr4	gene	14073042	14075271	+	AT4G28480
Chr4	gene	14075235	14076011	-	AT4G28485
Chr4	gene	14077857	14081171	+	AT4G28490
Chr4	gene	14082660	14084266	+	AT4G28500
Chr4	gene	14084749	14086844	-	AT4G28510
Chr4	gene	14087556	14089796	+	AT4G28520
Chr4	gene	14090489	14094776	-	AT4G28530
Chr4	gene	14106959	14110706	+	AT4G28540
Chr4	gene	14110884	14113748	+	AT4G28550
Chr4	gene	14114104	14115897	+	AT4G28556
Chr4	gene	14116015	14117367	-	AT4G28560
Chr4	gene	14118315	14118416	-	AT4G28564
Chr4	gene	14119425	14122616	+	AT4G28570
Chr4	gene	14123489	14125052	+	AT4G28580
Chr4	gene	14125229	14126835	-	AT4G28590
Chr4	gene	14129311	14132799	+	AT4G28600
Chr4	gene	14132856	14135259	-	AT4G28610
Chr4	gene	14135526	14137953	-	AT4G28620
Chr4	gene	14138359	14140958	-	AT4G28630
Chr4	gene	14142130	14143969	+	AT4G28640
Chr4	gene	14143984	14147537	-	AT4G28650
Chr4	gene	14144954	14147600	+	AT4G28652
Chr4	gene	14149880	14151104	+	AT4G28660
Chr4	gene	14151387	14153935	+	AT4G28670
Chr4	gene	14155120	14158716	+	AT4G28680
Chr4	gene	14158950	14160979	+	AT4G28690
Chr4	gene	14161681	14163195	+	AT4G28700
Chr4	gene	14166269	14166928	+	AT4G28703
Chr4	gene	14167730	14172454	+	AT4G28706
Chr4	gene	14171998	14181771	+	AT4G28710
Chr4	gene	14192583	14194256	+	AT4G28720
Chr4	gene	14199096	14200901	+	AT4G28730
Chr4	gene	14200903	14202681	+	AT4G28740
Chr4	gene	14202758	14203961	-	AT4G28750
Chr4	gene	14207460	14212050	+	AT4G28760
Chr4	gene	14211855	14213969	-	AT4G28770
Chr4	gene	14214778	14215381	+	AT4G28775
Chr4	gene	14215545	14217579	+	AT4G28780
Chr4	gene	14218260	14220265	+	AT4G28790
Chr4	gene	14221970	14224075	+	AT4G28800
Chr4	gene	14225208	14228071	+	AT4G28811
Chr4	gene	14228719	14230288	+	AT4G28815
Chr4	gene	14230695	14232342	-	AT4G28820
Chr4	gene	14232446	14234042	+	AT4G28830
Chr4	gene	14240797	14242611	+	AT4G28840
Chr4	gene	14244295	14245957	+	AT4G28850
Chr4	gene	14246283	14249544	+	AT4G28860
Chr4	gene	14250421	14250720	+	AT4G28870
Chr4	gene	14251214	14254432	+	AT4G28880
Chr4	gene	14256333	14257735	-	AT4G28890
Chr4	gene	14264067	14266749	-	AT4G28910
Chr4	gene	14267281	14267362	+	AT4G28915
Chr4	gene	14268415	14269885	-	AT4G28920
Chr4	gene	14271072	14271652	+	AT4G28930
Chr4	gene	14274341	14277095	+	AT4G28940
Chr4	gene	14277994	14279984	+	AT4G28950
Chr4	gene	14288439	14290706	+	AT4G28980
Chr4	gene	14291151	14293174	+	AT4G28990
Chr4	gene	14293513	14297066	+	AT4G29000
Chr4	gene	14297044	14302147	-	AT4G29010
Chr4	gene	14304921	14305721	+	AT4G29020
Chr4	gene	14307249	14307973	+	AT4G29030
Chr4	gene	14308967	14309379	-	AT4G29033
Chr4	gene	14310315	14310770	+	AT4G29035
Chr4	gene	14312303	14314600	+	AT4G29040
Chr4	gene	14314818	14316879	-	AT4G29050
Chr4	gene	14317256	14321567	+	AT4G29060
Chr4	gene	14321813	14323307	+	AT4G29070
Chr4	gene	14323361	14325328	-	AT4G29080
Chr4	gene	14333528	14335255	+	AT4G29090
Chr4	gene	14341000	14344930	+	AT4G29100
Chr4	gene	14346288	14346500	-	AT4G29103
Chr4	gene	14348801	14349701	+	AT4G29110
Chr4	gene	14350858	14352059	+	AT4G29120
Chr4	gene	14352037	14355103	-	AT4G29130
Chr4	gene	14368919	14370892	+	AT4G29140
Chr4	gene	14378767	14380511	+	AT4G29150
Chr4	gene	14380753	14382666	+	AT4G29160
Chr4	gene	14382839	14385375	+	AT4G29170
Chr4	gene	14385593	14389689	+	AT4G29180
Chr4	gene	14391938	14393373	-	AT4G29190
Chr4	gene	14398054	14400198	-	AT4G29200
Chr4	gene	14400920	14403519	+	AT4G29210
Chr4	gene	14403347	14406592	-	AT4G29220
Chr4	gene	14410338	14414956	+	AT4G29230
Chr4	gene	14418605	14420250	+	AT4G29240
Chr4	gene	14420689	14422281	+	AT4G29250
Chr4	gene	14422152	14423603	-	AT4G29260
Chr4	gene	14423662	14424882	-	AT4G29270
Chr4	gene	14425441	14425813	-	AT4G29273
Chr4	gene	14427901	14428265	-	AT4G29280
Chr4	gene	14430223	14430601	-	AT4G29283
Chr4	gene	14431526	14432290	+	AT4G29285
Chr4	gene	14432741	14433084	-	AT4G29290
Chr4	gene	14433991	14434524	-	AT4G29300
Chr4	gene	14436284	14436631	-	AT4G29305
Chr4	gene	14437561	14439723	-	AT4G29310
Chr4	gene	14444819	14447115	+	AT4G29330
Chr4	gene	14447647	14448698	+	AT4G29340
Chr4	gene	14450008	14451394	+	AT4G29350
Chr4	gene	14451409	14453915	-	AT4G29360
Chr4	gene	14455602	14456738	+	AT4G29370
Chr4	gene	14458822	14464859	+	AT4G29380
Chr4	gene	14464987	14465983	-	AT4G29390
Chr4	gene	14466295	14468143	+	AT4G29400
Chr4	gene	14468244	14470167	-	AT4G29410
Chr4	gene	14470278	14470349	+	AT4G29415
Chr4	gene	14470459	14472232	-	AT4G29420
Chr4	gene	14472400	14473621	+	AT4G29430
Chr4	gene	14473757	14477935	-	AT4G29440
Chr4	gene	14478837	14482626	-	AT4G29450
Chr4	gene	14482875	14483936	-	AT4G29460
Chr4	gene	14484339	14485817	-	AT4G29470
Chr4	gene	14486041	14487777	-	AT4G29480
Chr4	gene	14487894	14491525	+	AT4G29490
Chr4	gene	14491625	14494001	+	AT4G29510
Chr4	gene	14493911	14495745	-	AT4G29520
Chr4	gene	14496079	14497454	+	AT4G29530
Chr4	gene	14497729	14499933	+	AT4G29540
Chr4	gene	14501976	14502191	-	AT4G29548
Chr4	gene	14502212	14503847	+	AT4G29550
Chr4	gene	14503873	14506014	-	AT4G29560
Chr4	gene	14507398	14508482	+	AT4G29570
Chr4	gene	14510147	14512186	+	AT4G29580
Chr4	gene	14512549	14514492	-	AT4G29590
Chr4	gene	14515578	14516501	+	AT4G29600
Chr4	gene	14517448	14518329	+	AT4G29610
Chr4	gene	14519863	14521087	+	AT4G29620
Chr4	gene	14522569	14523240	+	AT4G29630
Chr4	gene	14525830	14526870	+	AT4G29640
Chr4	gene	14528587	14529342	+	AT4G29650
Chr4	gene	14531601	14532454	-	AT4G29654
Chr4	gene	14533447	14533830	-	AT4G29658
Chr4	gene	14534263	14535292	-	AT4G29660
Chr4	gene	14535542	14537250	-	AT4G29670
Chr4	gene	14537781	14539594	-	AT4G29680
Chr4	gene	14540907	14542481	-	AT4G29690
Chr4	gene	14543457	14545138	-	AT4G29700
Chr4	gene	14547001	14547402	-	AT4G29710
Chr4	gene	14553315	14555167	-	AT4G29720
Chr4	gene	14558985	14562538	-	AT4G29730
Chr4	gene	14562639	14564378	-	AT4G29735
Chr4	gene	14566265	14569332	+	AT4G29740
Chr4	gene	14569728	14573177	+	AT4G29750
Chr4	gene	14574114	14575148	+	AT4G29760
Chr4	gene	14575718	14577643	+	AT4G29770
Chr4	gene	14579704	14581700	+	AT4G29780
Chr4	gene	14582988	14590575	+	AT4G29790
Chr4	gene	14590784	14592573	-	AT4G29800
Chr4	gene	14593039	14595292	-	AT4G29810
Chr4	gene	14595680	14597481	-	AT4G29820
Chr4	gene	14597661	14599300	+	AT4G29830
Chr4	gene	14599216	14601055	-	AT4G29840
Chr4	gene	14601621	14603011	-	AT4G29850
Chr4	gene	14601698	14605796	-	AT4G29860
Chr4	gene	14606001	14606674	+	AT4G29870
Chr4	gene	14607078	14608379	-	AT4G29880
Chr4	gene	14608833	14610998	+	AT4G29890
Chr4	gene	14610883	14619573	-	AT4G29900
Chr4	gene	14626921	14627631	-	AT4G29905
Chr4	gene	14627963	14630740	-	AT4G29910
Chr4	gene	14632653	14635885	-	AT4G29920
Chr4	gene	14644009	14647591	+	AT4G29930
Chr4	gene	14648139	14653379	-	AT4G29940
Chr4	gene	14657045	14660573	+	AT4G29950
Chr4	gene	14660567	14662403	-	AT4G29960
Chr4	gene	14662765	14663917	-	AT4G29970
Chr4	gene	14664954	14665583	-	AT4G29980
Chr4	gene	14665691	14670030	-	AT4G29990
Chr4	gene	14670156	14672669	-	AT4G30000
Chr4	gene	14672832	14674144	+	AT4G30010
Chr4	gene	14677285	14681956	+	AT4G30020
Chr4	gene	14682210	14683484	-	AT4G30030
Chr4	gene	14685602	14686885	+	AT4G30040
Chr4	gene	14687029	14687776	-	AT4G30050
Chr4	gene	14689129	14692480	-	AT4G30060
Chr4	gene	14694302	14694643	+	AT4G30064
Chr4	gene	14696074	14696478	+	AT4G30067
Chr4	gene	14697489	14698430	+	AT4G30070
Chr4	gene	14699737	14700599	-	AT4G30074
Chr4	gene	14703201	14706336	-	AT4G30080
Chr4	gene	14708712	14711612	-	AT4G30090
Chr4	gene	14713518	14713661	-	AT4G30097
Chr4	gene	14714191	14720061	+	AT4G30100
Chr4	gene	14720241	14724584	-	AT4G30110
Chr4	gene	14730401	14733510	-	AT4G30120
Chr4	gene	14734819	14737978	+	AT4G30130
Chr4	gene	14738387	14740676	-	AT4G30140
Chr4	gene	14742452	14749987	+	AT4G30150
Chr4	gene	14753349	14760189	+	AT4G30160
Chr4	gene	14762841	14764627	+	AT4G30170
Chr4	gene	14768936	14769648	+	AT4G30180
Chr4	gene	14770499	14776058	-	AT4G30190
Chr4	gene	14786633	14790501	-	AT4G30200
Chr4	gene	14796764	14800922	+	AT4G30210
Chr4	gene	14802950	14804358	-	AT4G30220
Chr4	gene	14806345	14807425	+	AT4G30230
Chr4	gene	14807919	14809985	-	AT4G30240
Chr4	gene	14811262	14812821	-	AT4G30250
Chr4	gene	14816622	14818854	-	AT4G30260
Chr4	gene	14819192	14820592	-	AT4G30270
Chr4	gene	14825808	14827047	-	AT4G30280
Chr4	gene	14828712	14830016	-	AT4G30290
Chr4	gene	14831005	14831550	-	AT4G30300
Chr4	gene	14831861	14835214	+	AT4G30310
Chr4	gene	14835833	14836318	+	AT4G30320
Chr4	gene	14836548	14838020	-	AT4G30330
Chr4	gene	14838291	14841067	-	AT4G30340
Chr4	gene	14847740	14851143	+	AT4G30350
Chr4	gene	14854811	14858003	-	AT4G30360
Chr4	gene	14858490	14859503	-	AT4G30370
Chr4	gene	14860486	14860994	+	AT4G30380
Chr4	gene	14862009	14863185	-	AT4G30390
Chr4	gene	14866946	14868628	+	AT4G30400
Chr4	gene	14871109	14872176	-	AT4G30410
Chr4	gene	14877069	14878914	+	AT4G30420
Chr4	gene	14878783	14880331	-	AT4G30430
Chr4	gene	14881855	14883480	-	AT4G30440
Chr4	gene	14886027	14886675	-	AT4G30450
Chr4	gene	14888980	14889802	-	AT4G30460
Chr4	gene	14894105	14896815	+	AT4G30470
Chr4	gene	14897346	14899121	+	AT4G30480
Chr4	gene	14899034	14902144	-	AT4G30490
Chr4	gene	14903487	14904917	+	AT4G30500
Chr4	gene	14905137	14907592	-	AT4G30510
Chr4	gene	14908000	14911307	-	AT4G30520
Chr4	gene	14920534	14922494	+	AT4G30530
Chr4	gene	14923327	14925106	+	AT4G30540
Chr4	gene	14925410	14926861	+	AT4G30550
Chr4	gene	14926834	14930156	-	AT4G30560
Chr4	gene	14930677	14931951	-	AT4G30570
Chr4	gene	14932334	14934528	-	AT4G30580
Chr4	gene	14935623	14936562	-	AT4G30590
Chr4	gene	14937840	14941018	-	AT4G30600
Chr4	gene	14944129	14948605	+	AT4G30610
Chr4	gene	14948586	14950072	-	AT4G30620
Chr4	gene	14950638	14952376	+	AT4G30630
Chr4	gene	14952670	14953682	+	AT4G30640
Chr4	gene	14954320	14954968	+	AT4G30650
Chr4	gene	14955373	14956171	+	AT4G30660
Chr4	gene	14955909	14956790	-	AT4G30662
Chr4	gene	14957358	14957962	-	AT4G30670
Chr4	gene	14958687	14960321	-	AT4G30680
Chr4	gene	14960646	14962466	+	AT4G30690
Chr4	gene	14962493	14965015	-	AT4G30700
Chr4	gene	14965200	14969763	-	AT4G30710
Chr4	gene	14971906	14975519	-	AT4G30720
Chr4	gene	14976418	14976732	-	AT4G30730
Chr4	gene	14979246	14979521	-	AT4G30740
Chr4	gene	14981186	14982354	-	AT4G30750
Chr4	gene	14982522	14983421	+	AT4G30760
Chr4	gene	14985641	14986872	-	AT4G30770
Chr4	gene	14990341	14993069	+	AT4G30780
Chr4	gene	14993086	14997785	-	AT4G30790
Chr4	gene	15001134	15002671	+	AT4G30800
Chr4	gene	15003451	15006212	+	AT4G30810
Chr4	gene	15006489	15008546	+	AT4G30820
Chr4	gene	15009605	15012319	+	AT4G30825
Chr4	gene	15015267	15016977	-	AT4G30830
Chr4	gene	15017615	15019735	-	AT4G30840
Chr4	gene	15019877	15020509	+	AT4G30845
Chr4	gene	15020182	15022445	-	AT4G30850
Chr4	gene	15024472	15027616	+	AT4G30860
Chr4	gene	15028427	15032634	+	AT4G30870
Chr4	gene	15032978	15033256	-	AT4G30872
Chr4	gene	15035207	15035843	+	AT4G30880
Chr4	gene	15036052	15039281	-	AT4G30890
Chr4	gene	15039432	15042311	+	AT4G30900
Chr4	gene	15042413	15045315	-	AT4G30910
Chr4	gene	15046457	15049373	-	AT4G30920
Chr4	gene	15049824	15051665	-	AT4G30930
Chr4	gene	15051814	15054042	-	AT4G30935
Chr4	gene	15054873	15056826	+	AT4G30940
Chr4	gene	15056975	15059794	-	AT4G30950
Chr4	gene	15067053	15069010	+	AT4G30960
Chr4	gene	15069266	15074588	-	AT4G30970
Chr4	gene	15074945	15075024	+	AT4G30972
Chr4	gene	15075042	15077572	+	AT4G30975
Chr4	gene	15079243	15081657	-	AT4G30980
Chr4	gene	15084098	15097920	+	AT4G30990
Chr4	gene	15098067	15100558	+	AT4G30993
Chr4	gene	15101295	15102684	+	AT4G30996
Chr4	gene	15103159	15105979	+	AT4G31000
Chr4	gene	15106644	15108636	+	AT4G31010
Chr4	gene	15108101	15110289	-	AT4G31020
Chr4	gene	15111217	15111599	-	AT4G31030
Chr4	gene	15111477	15114126	-	AT4G31040
Chr4	gene	15114250	15115633	+	AT4G31050
Chr4	gene	15116148	15117756	+	AT4G31060
Chr4	gene	15118696	15120537	-	AT4G31070
Chr4	gene	15120650	15120722	+	AT4G31075
Chr4	gene	15120888	15123486	+	AT4G31080
Chr4	gene	15123781	15126531	+	AT4G31100
Chr4	gene	15127246	15130021	+	AT4G31110
Chr4	gene	15130075	15132035	+	AT4G31115
Chr4	gene	15132011	15136639	-	AT4G31120
Chr4	gene	15136935	15138840	-	AT4G31130
Chr4	gene	15140459	15140569	+	AT4G31136
Chr4	gene	15141200	15143391	+	AT4G31140
Chr4	gene	15143505	15145629	-	AT4G31150
Chr4	gene	15145853	15153075	+	AT4G31160
Chr4	gene	15153182	15155703	-	AT4G31170
Chr4	gene	15155879	15159589	+	AT4G31180
Chr4	gene	15161173	15161415	+	AT4G31196
Chr4	gene	15161636	15164914	-	AT4G31200
Chr4	gene	15165156	15172738	+	AT4G31210
Chr4	gene	15172897	15176109	-	AT4G31230
Chr4	gene	15176455	15178768	-	AT4G31240
Chr4	gene	15179132	15180803	+	AT4G31248
Chr4	gene	15178925	15181751	-	AT4G31250
Chr4	gene	15182593	15182784	-	AT4G31260
Chr4	gene	15183084	15183156	+	AT4G31265
Chr4	gene	15183188	15184961	-	AT4G31270
Chr4	gene	15185801	15186005	-	AT4G31280
Chr4	gene	15185886	15188484	+	AT4G31290
Chr4	gene	15188748	15191217	+	AT4G31300
Chr4	gene	15191325	15192596	+	AT4G31310
Chr4	gene	15193993	15194562	-	AT4G31320
Chr4	gene	15202296	15203431	+	AT4G31330
Chr4	gene	15205480	15209601	+	AT4G31340
Chr4	gene	15212498	15215856	+	AT4G31350
Chr4	gene	15217687	15217884	+	AT4G31351
Chr4	gene	15219148	15219345	+	AT4G31354
Chr4	gene	15219697	15219822	-	AT4G31355
Chr4	gene	15221843	15223627	+	AT4G31360
Chr4	gene	15223655	15224685	-	AT4G31370
Chr4	gene	15229785	15230718	+	AT4G31380
Chr4	gene	15233074	15237109	+	AT4G31390
Chr4	gene	15238584	15239282	-	AT4G31398
Chr4	gene	15237370	15239323	+	AT4G31400
Chr4	gene	15242729	15242969	-	AT4G31408
Chr4	gene	15243723	15245838	+	AT4G31410
Chr4	gene	15245813	15247927	-	AT4G31420
Chr4	gene	15248456	15252837	+	AT4G31430
Chr4	gene	15253731	15254870	+	AT4G31440
Chr4	gene	15254877	15254999	+	AT4G31441
Chr4	gene	15255623	15258812	-	AT4G31450
Chr4	gene	15259469	15261238	-	AT4G31460
Chr4	gene	15261746	15262303	-	AT4G31470
Chr4	gene	15263154	15267847	+	AT4G31480
Chr4	gene	15268533	15273147	+	AT4G31490
Chr4	gene	15273471	15275310	-	AT4G31500
Chr4	gene	15276180	15277219	-	AT4G31510
Chr4	gene	15278281	15281739	-	AT4G31520
Chr4	gene	15282230	15284216	+	AT4G31530
Chr4	gene	15284389	15287306	-	AT4G31540
Chr4	gene	15289947	15291539	-	AT4G31550
Chr4	gene	15295201	15296241	+	AT4G31560
Chr4	gene	15297014	15306410	+	AT4G31570
Chr4	gene	15306654	15308347	+	AT4G31580
Chr4	gene	15309506	15312591	-	AT4G31590
Chr4	gene	15314884	15317135	-	AT4G31600
Chr4	gene	15317499	15320020	+	AT4G31610
Chr4	gene	15320297	15322194	-	AT4G31615
Chr4	gene	15322452	15324681	-	AT4G31620
Chr4	gene	15325343	15327220	-	AT4G31630
Chr4	gene	15328357	15329689	+	AT4G31640
Chr4	gene	15331140	15333321	+	AT4G31650
Chr4	gene	15334013	15335630	+	AT4G31660
Chr4	gene	15335867	15339591	-	AT4G31670
Chr4	gene	15340289	15342081	-	AT4G31680
Chr4	gene	15343327	15345161	-	AT4G31690
Chr4	gene	15345712	15345747	-	AT4G31695
Chr4	gene	15346072	15347727	-	AT4G31700
Chr4	gene	15349121	15352962	+	AT4G31710
Chr4	gene	15353952	15356352	-	AT4G31720
Chr4	gene	15361091	15361850	+	AT4G31730
Chr4	gene	15363778	15364349	+	AT4G31740
Chr4	gene	15364418	15367716	-	AT4G31750
Chr4	gene	15368032	15369724	-	AT4G31760
Chr4	gene	15370066	15372596	-	AT4G31770
Chr4	gene	15373999	15377134	+	AT4G31780
Chr4	gene	15377211	15379025	+	AT4G31790
Chr4	gene	15383201	15385029	+	AT4G31800
Chr4	gene	15385280	15386982	+	AT4G31805
Chr4	gene	15387120	15390396	-	AT4G31810
Chr4	gene	15390650	15394430	-	AT4G31820
Chr4	gene	15400604	15401147	-	AT4G31830
